,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
2075,blockmap_15_01-0001.edge,networks,beyond5000,,,0,0.0,,16.8814,tw-limprovement,jdrasil-b125-n1,2075,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0001.edge/run1,
1942,blockmap_15_01-0002.edge,networks,beyond5000,,,0,0.0,,16.6347,tw-limprovement,jdrasil-b125-n1,1942,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0002.edge/run1,
2049,blockmap_15_01-0003.edge,networks,beyond5000,,,0,0.0,,16.614,tw-limprovement,jdrasil-b125-n1,2049,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0003.edge/run1,
2054,blockmap_15_01-0004.edge,networks,beyond5000,,,0,0.0,,16.8256,tw-limprovement,jdrasil-b125-n1,2054,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0004.edge/run1,
1989,blockmap_15_01-0005.edge,networks,beyond5000,,,0,0.0,,16.8966,tw-limprovement,jdrasil-b125-n1,1989,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0005.edge/run1,
1996,blockmap_15_01-0006.edge,networks,beyond5000,,,0,0.0,,16.8719,tw-limprovement,jdrasil-b125-n1,1996,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0006.edge/run1,
2060,blockmap_15_01-0007.edge,networks,beyond5000,,,0,0.0,,16.9014,tw-limprovement,jdrasil-b125-n1,2060,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0007.edge/run1,
2065,blockmap_15_01-0008.edge,networks,beyond5000,,,0,0.0,,16.5087,tw-limprovement,jdrasil-b125-n1,2065,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0008.edge/run1,
2059,blockmap_15_01-0009.edge,networks,beyond5000,,,0,0.0,,16.6327,tw-limprovement,jdrasil-b125-n1,2059,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0009.edge/run1,
1977,blockmap_15_01-0010.edge,networks,beyond5000,,,0,0.0,,16.5244,tw-limprovement,jdrasil-b125-n1,1977,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0010.edge/run1,
1962,blockmap_15_01-0011.edge,networks,beyond5000,,,0,0.0,,16.9872,tw-limprovement,jdrasil-b125-n1,1962,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0011.edge/run1,
1944,blockmap_15_01-0012.edge,networks,beyond5000,,,0,0.0,,16.4772,tw-limprovement,jdrasil-b125-n1,1944,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0012.edge/run1,
1951,blockmap_15_01-0013.edge,networks,beyond5000,,,0,0.0,,16.8025,tw-limprovement,jdrasil-b125-n1,1951,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0013.edge/run1,
2000,blockmap_15_01-0014.edge,networks,beyond5000,,,0,0.0,,16.8138,tw-limprovement,jdrasil-b125-n1,2000,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0014.edge/run1,
1995,blockmap_15_01-0015.edge,networks,beyond5000,,,0,0.0,,16.7619,tw-limprovement,jdrasil-b125-n1,1995,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_01-0015.edge/run1,
2002,blockmap_15_02-0000.edge,networks,beyond5000,,,0,0.0,,16.9142,tw-limprovement,jdrasil-b125-n1,2002,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0000.edge/run1,
2035,blockmap_15_02-0001.edge,networks,beyond5000,,,0,0.0,,16.9259,tw-limprovement,jdrasil-b125-n1,2035,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0001.edge/run1,
1941,blockmap_15_02-0002.edge,networks,beyond5000,,,0,0.0,,16.9625,tw-limprovement,jdrasil-b125-n1,1941,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0002.edge/run1,
2009,blockmap_15_02-0003.edge,networks,beyond5000,,,0,0.0,,17.0727,tw-limprovement,jdrasil-b125-n1,2009,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0003.edge/run1,
2051,blockmap_15_02-0004.edge,networks,beyond5000,,,0,0.0,,16.8653,tw-limprovement,jdrasil-b125-n1,2051,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0004.edge/run1,
1978,blockmap_15_02-0005.edge,networks,beyond5000,,,0,0.0,,16.9222,tw-limprovement,jdrasil-b125-n1,1978,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0005.edge/run1,
2069,blockmap_15_02-0006.edge,networks,beyond5000,,,0,0.0,,17.0016,tw-limprovement,jdrasil-b125-n1,2069,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0006.edge/run1,
2016,blockmap_15_02-0007.edge,networks,beyond5000,,,0,0.0,,16.7525,tw-limprovement,jdrasil-b125-n1,2016,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0007.edge/run1,
1982,blockmap_15_02-0008.edge,networks,beyond5000,,,0,0.0,,16.9251,tw-limprovement,jdrasil-b125-n1,1982,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0008.edge/run1,
2045,blockmap_15_02-0009.edge,networks,beyond5000,,,0,0.0,,16.9358,tw-limprovement,jdrasil-b125-n1,2045,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0009.edge/run1,
1994,blockmap_15_02-0010.edge,networks,beyond5000,,,0,0.0,,17.1248,tw-limprovement,jdrasil-b125-n1,1994,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0010.edge/run1,
2053,blockmap_15_02-0011.edge,networks,beyond5000,,,0,0.0,,16.716,tw-limprovement,jdrasil-b125-n1,2053,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0011.edge/run1,
2038,blockmap_15_02-0012.edge,networks,beyond5000,,,0,0.0,,16.9867,tw-limprovement,jdrasil-b125-n1,2038,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0012.edge/run1,
2031,blockmap_15_02-0013.edge,networks,beyond5000,,,0,0.0,,16.8774,tw-limprovement,jdrasil-b125-n1,2031,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0013.edge/run1,
1988,blockmap_15_02-0014.edge,networks,beyond5000,,,0,0.0,,16.8215,tw-limprovement,jdrasil-b125-n1,1988,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0014.edge/run1,
2077,blockmap_15_02-0015.edge,networks,beyond5000,,,0,0.0,,16.7617,tw-limprovement,jdrasil-b125-n1,2077,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_02-0015.edge/run1,
2064,blockmap_15_03-0000.edge,networks,beyond5000,,,0,0.0,,16.9114,tw-limprovement,jdrasil-b125-n1,2064,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0000.edge/run1,
2008,blockmap_15_03-0001.edge,networks,beyond5000,,,0,0.0,,16.928,tw-limprovement,jdrasil-b125-n1,2008,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0001.edge/run1,
1987,blockmap_15_03-0002.edge,networks,beyond5000,,,0,0.0,,16.7592,tw-limprovement,jdrasil-b125-n1,1987,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0002.edge/run1,
2041,blockmap_15_03-0003.edge,networks,beyond5000,,,0,0.0,,16.8098,tw-limprovement,jdrasil-b125-n1,2041,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0003.edge/run1,
2011,blockmap_15_03-0004.edge,networks,beyond5000,,,0,0.0,,17.0962,tw-limprovement,jdrasil-b125-n1,2011,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0004.edge/run1,
1970,blockmap_15_03-0005.edge,networks,beyond5000,,,0,0.0,,17.0874,tw-limprovement,jdrasil-b125-n1,1970,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0005.edge/run1,
2010,blockmap_15_03-0006.edge,networks,beyond5000,,,0,0.0,,17.004,tw-limprovement,jdrasil-b125-n1,2010,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0006.edge/run1,
2004,blockmap_15_03-0007.edge,networks,beyond5000,,,0,0.0,,16.9536,tw-limprovement,jdrasil-b125-n1,2004,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0007.edge/run1,
1950,blockmap_15_03-0008.edge,networks,beyond5000,,,0,0.0,,17.3541,tw-limprovement,jdrasil-b125-n1,1950,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0008.edge/run1,
1931,blockmap_15_03-0009.edge,networks,beyond5000,,,0,0.0,,16.9882,tw-limprovement,jdrasil-b125-n1,1931,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0009.edge/run1,
1972,blockmap_15_03-0010.edge,networks,beyond5000,,,0,0.0,,16.9609,tw-limprovement,jdrasil-b125-n1,1972,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0010.edge/run1,
2056,blockmap_15_03-0011.edge,networks,beyond5000,,,0,0.0,,16.8851,tw-limprovement,jdrasil-b125-n1,2056,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0011.edge/run1,
2018,blockmap_15_03-0012.edge,networks,beyond5000,,,0,0.0,,17.0407,tw-limprovement,jdrasil-b125-n1,2018,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0012.edge/run1,
2062,blockmap_15_03-0013.edge,networks,beyond5000,,,0,0.0,,16.9946,tw-limprovement,jdrasil-b125-n1,2062,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0013.edge/run1,
1967,blockmap_15_03-0014.edge,networks,beyond5000,,,0,0.0,,17.0645,tw-limprovement,jdrasil-b125-n1,1967,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0014.edge/run1,
1949,blockmap_15_03-0015.edge,networks,beyond5000,,,0,0.0,,16.9956,tw-limprovement,jdrasil-b125-n1,1949,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_15_03-0015.edge/run1,
2070,blockmap_20_01-0000.edge,networks,beyond5000,,,0,0.0,,18.4875,tw-limprovement,jdrasil-b125-n1,2070,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0000.edge/run1,
1936,blockmap_20_01-0001.edge,networks,beyond5000,,,0,0.0,,18.5385,tw-limprovement,jdrasil-b125-n1,1936,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0001.edge/run1,
2019,blockmap_20_01-0002.edge,networks,beyond5000,,,0,0.0,,18.2885,tw-limprovement,jdrasil-b125-n1,2019,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0002.edge/run1,
2058,blockmap_20_01-0003.edge,networks,beyond5000,,,0,0.0,,17.839,tw-limprovement,jdrasil-b125-n1,2058,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0003.edge/run1,
2033,blockmap_20_01-0004.edge,networks,beyond5000,,,0,0.0,,17.973,tw-limprovement,jdrasil-b125-n1,2033,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0004.edge/run1,
1991,blockmap_20_01-0005.edge,networks,beyond5000,,,0,0.0,,17.9934,tw-limprovement,jdrasil-b125-n1,1991,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0005.edge/run1,
1943,blockmap_20_01-0006.edge,networks,beyond5000,,,0,0.0,,17.8894,tw-limprovement,jdrasil-b125-n1,1943,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0006.edge/run1,
1986,blockmap_20_01-0007.edge,networks,beyond5000,,,0,0.0,,18.1948,tw-limprovement,jdrasil-b125-n1,1986,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0007.edge/run1,
2026,blockmap_20_01-0008.edge,networks,beyond5000,,,0,0.0,,17.9537,tw-limprovement,jdrasil-b125-n1,2026,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0008.edge/run1,
2071,blockmap_20_01-0009.edge,networks,beyond5000,,,0,0.0,,18.561,tw-limprovement,jdrasil-b125-n1,2071,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0009.edge/run1,
1946,blockmap_20_01-0010.edge,networks,beyond5000,,,0,0.0,,18.4829,tw-limprovement,jdrasil-b125-n1,1946,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0010.edge/run1,
2040,blockmap_20_01-0011.edge,networks,beyond5000,,,0,0.0,,18.2902,tw-limprovement,jdrasil-b125-n1,2040,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0011.edge/run1,
2032,blockmap_20_01-0012.edge,networks,beyond5000,,,0,0.0,,18.4062,tw-limprovement,jdrasil-b125-n1,2032,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0012.edge/run1,
1940,blockmap_20_01-0013.edge,networks,beyond5000,,,0,0.0,,18.7193,tw-limprovement,jdrasil-b125-n1,1940,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0013.edge/run1,
1933,blockmap_20_01-0014.edge,networks,beyond5000,,,0,0.0,,17.976,tw-limprovement,jdrasil-b125-n1,1933,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0014.edge/run1,
1976,blockmap_20_01-0015.edge,networks,beyond5000,,,0,0.0,,18.5542,tw-limprovement,jdrasil-b125-n1,1976,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_01-0015.edge/run1,
2044,blockmap_20_02-0000.edge,networks,beyond5000,,,0,0.0,,18.1769,tw-limprovement,jdrasil-b125-n1,2044,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_02-0000.edge/run1,
2007,blockmap_20_02-0001.edge,networks,beyond5000,,,0,0.0,,18.5502,tw-limprovement,jdrasil-b125-n1,2007,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_02-0001.edge/run1,
2083,blockmap_20_02-0002.edge,networks,beyond5000,,,0,0.0,,18.2669,tw-limprovement,jdrasil-b125-n1,2083,0,1.0,0.0,cobra,,76,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/beyond5000/blockmap_20_02-0002.edge/run1,
